stop_code,stop_url,stop_lat,stop_timezone,preferred,stop_desc,stop_id,parent_station,stop_name,stop_lon,location_type,wheelchair_boarding,zone_id
476,,43.89743,,2,,476,,Rossland Eastbound @ Brock Street,-78.94953,0,1,
477,,43.898728,,2,,477,,Rossland Eastbound @ Civic Centre Drive,-78.944498,0,1,
480,,43.899581,,1,,480,,Rossland Eastbound @ Garden (Durham Region Headquarters),-78.940539,0,1,
481,,43.9006827,,2,,481,,Rossland Eastbound @ Bassett,-78.9356953,0,1,
482,,43.902041,,2,,482,,Rossland Eastbound @ Anderson,-78.929591,0,1,
483,,43.90268300000001,,2,,483,,Rossland Eastbound @ Overlord,-78.926736,0,1,
484,,43.9039,,2,,484,,Rossland Eastbound @ Thickson,-78.92099,0,1,
485,,43.904922,,2,,485,,Rossland Eastbound @ Canadian Oaks,-78.916718,0,1,
486,,43.9056983,,2,,486,,Rossland Eastbound @ Orvis,-78.9135536,0,1,
487,,43.906151,,1,,487,,Rossland Eastbound @ Garrard,-78.911489,0,2,
488,,43.9072446,,2,,488,,Rossland Eastbound @ William Davidson,-78.9069581,0,1,
490,,43.951339,,2,,490,,Baldwin Northbound @ Roybrook,-78.961822,0,1,
491,,43.953127,,2,,491,,Baldwin Northbound @ Winchester,-78.962199,0,2,
492,,43.95580300000001,,1,,492,,Baldwin Northbound @ Cassels,-78.961218,0,2,
497,,43.956651,,2,,497,,Winchester Eastbound @ Anderson,-78.946403,0,2,
505,,43.968094,,2,,505,,Carnwith Westbound @ Thickson,-78.94893399999998,0,1,
506,,43.9673515,,2,,506,,Carnwith Westbound @ Croxall,-78.9528905,0,1,
507,,43.967171,,2,,507,,Carnwith Westbound @ Downey,-78.956391,0,1,
511,,43.95703060000001,,1,,511,,Campbell Eastbound @ Baldwin,-78.9612058,0,2,
512,,43.9569741,,2,,512,,Vipond Eastbound @ Montgomery,-78.9653316,0,1,
513,,43.9560241,,2,,513,,Vipond Eastbound @ Ferguson,-78.9694672,0,1,
514,,43.9550968,,2,,514,,Vipond Eastbound @ Sabrina,-78.97358749999998,0,1,
533,,43.96218,,2,,533,,Thickson Southbound @ Blackfriar,-78.945648,0,2,
535,,43.950765,,2,,535,,Baldwin Southbound @ Roybrook,-78.961834,0,2,
536,,43.883049,,2,,536,,Gibb Eastbound @ Tipperary,-78.892157,0,1,
537,,43.8833,,2,,537,,Gibb Westbound @ Tipperary,-78.891938,0,1,
539,,43.885866,,2,,539,,Thornton Northbound @ Donegal,-78.890887,0,1,
541,,43.889148,,2,,541,,Thornton Northbound @ Monaghan (Trent University Oshawa),-78.892334,0,2,
542,,43.8913759,,2,,542,,Thornton Northbound @ King,-78.8933631,0,1,
543,,43.89427409000001,,2,,543,,Thornton Northbound @ Castlegrove,-78.894577,0,1,
544,,43.895745,,2,,544,,Northbound @ 185 Thornton,-78.895259,0,1,
559,,43.89628,,2,,559,,Thornton Southbound @ Adelaide (South side stop),-78.895698,0,1,
560,,43.89355735,,2,,560,,Thornton Southbound @ Castlegrove,-78.894515,0,1,
561,,43.8915529,,2,,561,,Thornton Southbound @ King,-78.8936936,0,1,
563,,43.886025,,2,,563,,Thornton Southbound @ Donegal,-78.891096,0,1,
565,,43.908465,,2,,565,,Rossland Eastbound @ Thornton,-78.901066,0,1,
566,,43.909431,,2,,566,,Rossland Eastbound @ Waverly,-78.896541,0,1,
567,,43.910505,,1,,567,,Rossland Eastbound @ Stevenson,-78.891435,0,1,
569,,43.911558,,2,,569,,Rossland Eastbound @ Gibbons,-78.886776,0,1,
57,,43.851303,,2,,57,,Southbound @ 652 Gordon,-78.940748,0,2,
570,,43.912237,,2,,570,,Rossland Eastbound @ Park,-78.883718,0,1,
571,,43.9141525,,2,,571,,Rossland Eastbound @ Christie,-78.87504869999998,0,1,
573,,43.9151538,,2,,573,,Rossland Eastbound @ Simcoe,-78.8705428,0,1,
574,,43.915824,,2,,574,,Rossland Eastbound @ Grierson,-78.867671,0,2,
575,,43.916479,,2,,575,,Rossland Eastbound @ Oshawa Boulevard,-78.864739,0,1,
576,,43.917332,,1,,576,,Rossland Eastbound @ Ritson,-78.86071099999998,0,1,
577,,43.918411,,2,,577,,Rossland Eastbound @ Central Park,-78.856553,0,1,
58,,43.848198,,2,,58,,Ontario Shores (West Entrance),-78.945576,0,2,
581,,43.919467,,1,,581,,Rossland Eastbound @ Wilson,-78.852082,0,2,
582,,43.92071,,2,,582,,Rossland Eastbound @ Camelot,-78.84681,0,1,
583,,43.92152,,2,,583,,Rossland Eastbound @ Harmony,-78.843256,0,1,
584,,43.921583,,1,,584,,Harmony Northbound @ Rossland (South side stop),-78.841479,0,2,
585,,43.9223567,,2,,585,,Rossland Westbound @ Harmony,-78.8401886,0,1,
586,,43.921478,,2,,586,,Rossland Westbound @ Gladfern,-78.843935,0,1,
587,,43.920769,,2,,587,,Rossland Westbound @ Attersley,-78.846996,0,1,
588,,43.91992900000001,,1,,588,,Rossland Westbound @ Wilson,-78.850545,0,1,
59,,43.851033,,2,,59,,Eastbound @ 701 Gordon,-78.94083999999998,0,1,
591,,43.918907,,2,,591,,Rossland Westbound @ Terrace,-78.854902,0,1,
592,,43.9184,,2,,592,,Rossland Westbound @ Central Park,-78.857043,0,1,
593,,43.917737,,2,,593,,Westbound @ 354 Rossland,-78.859627,0,1,
594,,43.917149,,1,,594,,Rossland Westbound @ Ritson,-78.862066,0,1,
595,,43.916682,,2,,595,,Rossland Westbound @ Oshawa Boulevard,-78.864393,0,1,
596,,43.916114,,2,,596,,Rossland Westbound @ Minto,-78.866933,0,2,
597,,43.915011,,2,,597,,Rossland Westbound @ Simcoe,-78.87191799999998,0,1,
598,,43.9142915,,2,,598,,Rossland Westbound @ Osler,-78.87505779999998,0,1,
599,,43.912489,,2,,599,,Rossland Westbound @ Glencairn,-78.883143,0,1,
60,,43.85644,,2,,60,,Northbound @ 300 Gordon (Lakeridge Health Whitby),-78.94271,0,1,
600,,43.91198,,2,,600,,Rossland Westbound @ Gibbons,-78.885572,0,2,
602,,43.910599,,1,,602,,Rossland Westbound @ Stevenson,-78.89182099999998,0,1,
603,,43.909586,,2,,603,,Rossland Westbound @ Waverly,-78.89659899999998,0,1,
604,,43.908595,,2,,604,,Rossland Westbound @ Thornton,-78.90127099999998,0,1,
605,,43.91553600000001,,2,,605,,Simcoe Northbound @ Rossland,-78.871221,0,1,
61,,43.85839,,1,,61,,Gordon Northbound @ Whitby Shores Greenway,-78.94353,0,1,
63,,43.86111226967263,,2,,63,,Victoria Eastbound @ Watson,-78.93984371488986,0,1,
638,,43.92317417000001,,2,,638,,Grandview Northbound @ Ripley,-78.83853,0,1,
639,,43.92584,,2,,639,,Grandview Northbound @ Corbetts,-78.839057,0,1,
64,,43.861691,,2,,64,,Victoria Eastbound @ Charles,-78.937137,0,1,
640,,43.92727829,,2,,640,,Grandview Northbound @ Lindsay,-78.838302,0,1,
641,,43.92773900000001,,2,,641,,Grandview Northbound @ Grandlea,-78.836174,0,1,
642,,43.928737,,2,,642,,Grandview Northbound @ Rathburn,-78.834149,0,1,
643,,43.933817,,2,,643,,Grandview Northbound @ Summitview (South stop),-78.836078,0,1,
644,,43.934956,,2,,644,,Grandview Northbound @ Summitview (North stop),-78.83658,0,1,
645,,43.93717,,2,,645,,Grandview Northbound @ Ridgemount,-78.837565,0,1,
646,,43.939427,,2,,646,,Grandview Northbound @ Glenbourne,-78.838566,0,1,
647,,43.94095,,2,,647,,Grandview Northbound @ Taunton,-78.839225,0,1,
648,,43.94367900000001,,2,,648,,Grandview Northbound @ Park Ridge,-78.840306,0,1,
649,,43.9463599,,2,,649,,Grandview Northbound @ Appleby,-78.8414887,0,1,
650,,43.914802,,2,,650,,Simcoe Southbound @ Rossland,-78.87128199999998,0,1,
652,,43.91044473,,2,,652,,Simcoe Southbound @ Buckingham,-78.869478,0,1,
654,,43.90554102,,2,,654,,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),-78.86736,0,1,
655,,43.903,,2,,655,,Simcoe Southbound @ Adelaide,-78.866169,0,2,
657,,43.90002900000001,,2,,657,,Centre Southbound @ William,-78.867222,0,2,
659,,43.897281,,1,,659,,Centre Southbound @ King,-78.865958,0,2,
661,,43.893237,,2,,661,,Centre Southbound @ John,-78.863867,0,1,
663,,43.890561,,2,,663,,Centre Southbound @ Gibb,-78.862638,0,1,
664,,43.887996,,2,,664,,Simcoe Southbound @ Royal,-78.859288,0,2,
665,,43.885542,,2,,665,,Simcoe Southbound @ Mill,-78.858189,0,1,
666,,43.883745,,2,,666,,Simcoe Southbound @ First,-78.857382,0,1,
667,,43.8810192,,2,,667,,Simcoe Southbound @ Bloor,-78.85623649999998,0,2,
668,,43.88109588,,2,,668,,Simcoe Northbound @ Bloor,-78.85599499999998,0,2,
669,,43.88393400000001,,2,,669,,Simcoe Northbound @ First,-78.857287,0,1,
670,,43.885802,,2,,670,,Simcoe Northbound @ Albany,-78.858134,0,1,
671,,43.888214,,2,,671,,Simcoe Northbound @ Royal,-78.859208,0,2,
672,,43.890377,,2,,672,,Simcoe Northbound @ Elm St,-78.860193,0,2,
674,,43.894039,,2,,674,,Simcoe Northbound @ John,-78.86185999999998,0,1,
677,,43.898769,,1,,677,,Simcoe Northbound @ Bond,-78.86413,0,2,
678,,43.90088592,,2,,678,,Simcoe Northbound @ Colborne,-78.865075,0,1,
679,,43.903302,,2,,679,,Simcoe Northbound @ Adelaide,-78.866139,0,1,
680,,43.905794,,2,,680,,Simcoe Northbound @ Parkwood (Lakeridge Health Oshawa),-78.867149,0,1,
682,,43.9108,,2,,682,,Simcoe Northbound @ Hillcroft,-78.869386,0,2,
685,,43.921189,,2,,685,,Simcoe Northbound @ Switzer,-78.873688,0,2,
687,,43.92581100000001,,2,,687,,Simcoe Northbound @ Beatrice,-78.875722,0,1,
689,,43.92918800000001,,2,,689,,Simcoe Northbound @ Orchard View,-78.877303,0,2,
691,,43.93456900000001,,1,,691,,Simcoe Northbound @ Taunton (North side stop),-78.87949,0,1,
693,,43.936894,,2,,693,,Simcoe Northbound @ Glovers,-78.880577,0,1,
695,,43.94030200000001,,2,,695,,Simcoe Northbound @ Selleck,-78.884992,0,2,
697,,43.945336,,2,,697,,Simcoe Northbound @ Commencement,-78.892132,0,2,
698,,43.943641,,1,,698,,Ontario Tech / Durham College North Campus,-78.895505,0,1,
705,,43.952855,,2,,705,,Simcoe Northbound @ Northern Dancer,-78.89823,0,2,
706,,43.94308388677758,,2,,706,,Simcoe Southbound @ Niagara (North stop),-78.88919142270213,0,2,
707,,43.94097195519895,,2,,707,,Simcoe Southbound @ Niagara (South stop),-78.88622547469654,0,2,
710,,43.93549500000001,,2,,710,,Simcoe Southbound @ Cayuga,-78.880108,0,2,
711,,43.93236901,,1,,711,,Simcoe Southbound @ Taunton (south side stop),-78.87899819,0,1,
713,,43.929238,,2,,713,,Simcoe Southbound @ Orchard View,-78.877548,0,2,
714,,43.926397,,2,,714,,Simcoe Southbound @ Beatrice,-78.876283,0,2,
716,,43.921148,,2,,716,,Simcoe Southbound @ Switzer,-78.873886,0,2,
719,,43.902369,,2,,719,,Adelaide Eastbound @ Kaiser,-78.870727,0,1,
720,,43.903236,,2,,720,,Adelaide Eastbound @ Simcoe,-78.866944,0,1,
721,,43.904587,,2,,721,,Adelaide Eastbound @ Kendal,-78.864226,0,1,
722,,43.905681,,2,,722,,Adelaide Eastbound @ Division,-78.859663,0,1,
724,,43.90771,,2,,724,,Adelaide Eastbound @ Central Park,-78.852306,0,1,
725,,43.908797,,2,,725,,Adelaide Eastbound @ Juliana,-78.848831,0,1,
729,,43.913364,,2,,729,,Adelaide Eastbound @ Blackthorn,-78.833889,0,1,
730,,43.91376600000001,,2,,730,,Adelaide Eastbound @ Killdeer,-78.831601,0,1,
732,,43.91408,,2,,732,,Adelaide Eastbound @ Fleetwood,-78.82607,0,1,
743,,43.91399306000001,,2,,743,,Adelaide Westbound @ Cranberry,-78.82981599999998,0,1,
744,,43.91383600000001,,2,,744,,Adelaide Westbound @ Killdeer,-78.832061,0,1,
745,,43.91318900000001,,2,,745,,Adelaide Westbound @ Blackthorn,-78.83508999999998,0,1,
746,,43.912793,,1,,746,,Adelaide Westbound @ Harmony,-78.837002,0,1,
749,,43.908884,,2,,749,,Adelaide Westbound @ Juliana,-78.848885,0,1,
750,,43.907641,,2,,750,,Adelaide Westbound @ Central Park,-78.852635,0,1,
751,,43.906731,,2,,751,,Adelaide Westbound @ Ritson,-78.85562299999998,0,1,
752,,43.905788,,2,,752,,Adelaide Westbound @ Division,-78.859632,0,1,
753,,43.90463900000001,,2,,753,,Adelaide Westbound @ Kendal,-78.864441,0,1,
754,,43.90394,,2,,754,,Adelaide Westbound @ Simcoe,-78.866193,0,1,
755,,43.902554,,2,,755,,Adelaide Westbound @ Frances,-78.870472,0,1,
7698,,43.786768,,2,,7698,,Ellesmere Eastbound @ Military Trail,-79.187251,0,1,
773,,43.91553300000001,,2,,773,,Townline Southbound @ Lawson,-78.817411,0,2,
774,,43.91279500000001,,2,,774,,Townline Southbound @ Shankel,-78.816214,0,2,
775,,43.90883,,2,,775,,Townline Southbound @ Nash,-78.814468,0,2,
786,,43.90814300000001,,2,,786,,Townline Northbound @ Nash,-78.813964,0,2,
787,,43.912786,,2,,787,,Townline Northbound @ Shankel,-78.816023,0,2,
799,,43.946346,,2,,799,,Grandview Southbound @ Appleby,-78.84174,0,1,
800,,43.94284300000001,,2,,800,,Grandview Southbound @ Park Ridge,-78.84021,0,1,
801,,43.94091,,2,,801,,Grandview Southbound @ Taunton,-78.83936199999998,0,1,
802,,43.93880915,,2,,802,,Grandview Southbound @ Glenbourne,-78.83840499999998,0,1,
803,,43.937222,,2,,803,,Grandview Southbound @ Ridgemount,-78.837723,0,1,
804,,43.934055,,2,,804,,Grandview Southbound @ Summitview,-78.83631699999998,0,1,
805,,43.929324,,2,,805,,Grandview Southbound @ Rathburn,-78.834244,0,1,
806,,43.92785527,,2,,806,,Grandview Southbound @ Grandlea,-78.836264,0,1,
807,,43.92730266,,2,,807,,Grandview Southbound @ Lindsay,-78.83848999999998,0,1,
808,,43.92517,,2,,808,,Grandview Southbound @ Corbetts,-78.83938999999998,0,1,
809,,43.9229815,,2,,809,,Grandview Southbound @ Rossland,-78.8386276,0,1,
810,,43.940279,,2,,810,,Harmony Northbound @ Taunton (North Side Stop),-78.849628,0,1,
812,,43.942102,,1,,812,,Harmony Terminal,-78.848752,0,1,
815,,43.94033300000001,,2,,815,,Harmony Terminal Southbound @ Taunton,-78.847847,0,1,
817,,43.94750100000001,,2,,817,,Delpark Homes Centre,-78.85074299999998,0,1,
823,,43.939344,,2,,823,,Taunton Westbound @ Harmony,-78.850735,0,1,
824,,43.9384,,2,,824,,Taunton Westbound @ Clearbrook,-78.854926,0,1,
825,,43.93758900000001,,1,,825,,Taunton Westbound @ Wilson (East side stop),-78.858528,0,1,
827,,43.935955,,2,,827,,Taunton Westbound @ Naples,-78.865774,0,1,
828,,43.9354034,,1,,828,,Taunton Westbound @ Ritson,-78.8685493,0,1,
829,,43.93202615,,2,,829,,Taunton Westbound @ Somerville,-78.883392,0,1,
830,,43.931005,,2,,830,,Taunton Westbound @ Patton,-78.887894,0,1,
831,,43.9296729,,2,,831,,Westbound @ 418 Taunton,-78.893897,0,1,
832,,43.92879302,,1,,832,,Taunton Westbound @ Stevenson,-78.89779906,0,1,
833,,43.927623,,2,,833,,Taunton Westbound @ Keith Ross,-78.902849,0,1,
834,,43.9265,,1,,834,,Taunton Westbound @ Thornton,-78.907938,0,1,
835,,43.92524800000001,,2,,835,,Eastbound @ 899 Taunton,-78.912558,0,1,
836,,43.92635520000001,,1,,836,,Taunton Eastbound @ Thornton,-78.907676,0,1,
837,,43.9274802,,2,,837,,Taunton Eastbound @ Keith Ross,-78.902595,0,1,
838,,43.92843734,,1,,838,,Taunton Eastbound @ Airport,-78.89858982,0,1,
839,,43.92933224951988,,2,,839,,Eastbound @ 389 Taunton,-78.89460375665142,0,1,
840,,43.930783,,2,,840,,Taunton Eastbound @ Northbrook,-78.888058,0,1,
841,,43.93161,,2,,841,,Taunton Eastbound @ Somerville,-78.884417,0,1,
843,,43.935424,,1,,843,,Taunton Eastbound @ Ritson,-78.86738099999998,0,1,
844,,43.935787,,2,,844,,Taunton Eastbound @ Naples,-78.865706,0,1,
846,,43.937445,,1,,846,,Taunton Eastbound @ Wilson (East side stop),-78.85835299999998,0,1,
847,,43.938297,,2,,847,,Taunton Eastbound @ Clearbrook,-78.854571,0,1,
848,,43.938789,,2,,848,,Taunton Eastbound @ Harmony,-78.85238699999998,0,1,
853,,43.950158,,2,,853,,Conlin Eastbound @ Avalon,-78.885597,0,1,
854,,43.95115100000001,,2,,854,,Conlin Eastbound @ Manor,-78.881227,0,1,
855,,43.951962,,2,,855,,Conlin Eastbound @ Ritson,-78.877706,0,1,
859,,43.937122,,2,,859,,Ritson Southbound @ Ormond,-78.869981,0,1,
861,,43.934373,,1,,861,,Ritson Southbound @ Taunton,-78.868973,0,1,
862,,43.932714,,2,,862,,Ritson Southbound @ Pentland,-78.868262,0,1,
863,,43.929724,,2,,863,,Ritson Southbound @ Beatrice,-78.866915,0,1,
864,,43.927268,,2,,864,,Ritson Southbound @ Oshawa Boulevard (North stop),-78.865798,0,1,
865,,43.92503569,,2,,865,,Ritson Southbound @ Highgate,-78.864766,0,1,
866,,43.923364,,2,,866,,Ritson Southbound @ Wildflower,-78.864075,0,1,
867,,43.92128128,,2,,867,,Ritson Southbound @ Darcy,-78.863175,0,1,
868,,43.917545,,1,,868,,Ritson Southbound @ Rossland,-78.861715,0,1,
869,,43.91508300000001,,2,,869,,Ritson Southbound @ Oshawa Boulevard (South stop),-78.860639,0,1,
870,,43.913394,,2,,870,,Ritson Southbound @ Hillcroft,-78.859886,0,1,
872,,43.906697,,2,,872,,Ritson Southbound @ Adelaide,-78.856969,0,2,
879,,43.906068,,2,,879,,Ritson Northbound @ Adelaide,-78.856466,0,1,
881,,43.913421,,2,,881,,Ritson Northbound @ Hillcroft,-78.85972599999998,0,1,
882,,43.915191,,2,,882,,Ritson Northbound @ Oshawa Boulevard (South stop),-78.860494,0,1,
883,,43.917753,,1,,883,,Ritson Northbound @ Rossland,-78.86149899999998,0,1,
884,,43.919499,,2,,884,,Ritson Northbound @ Tulip,-78.86217499999998,0,1,
885,,43.92126249,,2,,885,,Ritson Northbound @ Darcy,-78.862948,0,1,
886,,43.92314600000001,,2,,886,,Northbound @ 881 Ritson,-78.863791,0,1,
887,,43.925002,,2,,887,,Ritson Northbound @ Highgate,-78.864607,0,1,
888,,43.927335,,2,,888,,Ritson Northbound @ Oshawa Boulevard (North stop),-78.865643,0,1,
889,,43.928913,,2,,889,,Ritson Northbound @ Beatrice (South stop),-78.866347,0,1,
89,,43.87103,,2,,89,,Burns Westbound @ Centre,-78.941511,0,2,
892,,43.93767900000001,,2,,892,,Ritson Northbound @ Ormond,-78.870106,0,1,
896,,43.95187700000001,,2,,896,,Conlin Westbound @ Ritson,-78.878549,0,1,
897,,43.951264,,2,,897,,Conlin Westbound @ Manor,-78.881159,0,1,
898,,43.95035,,2,,898,,Conlin Westbound @ Avalon,-78.88532,0,1,
90,,43.8703679,,2,,90,,Burns Westbound @ Henry,-78.944504401,0,2,
90007,,43.860468,,1,,90007,,Victoria Westbound @ Gordon (Abilities Centre),-78.94369,0,1,
90014,,43.876615,,2,,90014,,Eastbound @ 1908 Colonel Sam,-78.804159,0,1,
90015,,43.877563,,2,,90015,,Simcoe Northbound @ Conant,-78.851395,0,2,
90016,,43.84327300000001,,2,,90016,,Westbound @ 1766 Pickering Parkway,-79.067939,0,2,
90034,,43.930751,,2,,90034,,Scugog Southbound @ Bons,-78.69972199999998,0,1,
90035,,43.927613,,2,,90035,,Scugog Southbound @ Somerscales,-78.698374,0,1,
90038,,43.944594,,2,,90038,,Coldstream Eastbound @ Harmony,-78.8507694,0,1,
90040,,43.9447913,,2,,90040,,Coldstream Westbound @ Harmony (East side stop),-78.8508273,0,1,
90041,,43.94435514,,2,,90041,,Coldstream Westbound @ Harmony (West side stop),-78.852735,0,1,
90042,,43.944835,,2,,90042,,Coldstream Westbound @ Pennel,-78.856035,0,1,
90043,,43.94557611,,2,,90043,,Coldstream Westbound @ Clearbrook,-78.857899,0,1,
90044,,43.946166,,2,,90044,,Coldstream Westbound @ Wilson,-78.862296,0,1,
90045,,43.94900213,,2,,90045,,Wilson Northbound @ Greenhill,-78.86431399999998,0,1,
90050,,43.944435,,2,,90050,,Coldstream Westbound @ Ritson,-78.872409,0,1,
90051,,43.9451727,,2,,90051,,Coldstream Eastbound @ Whitestone,-78.8686743,0,1,
90052,,43.94571,,2,,90052,,Coldstream Westbound @ Ormond,-78.866106,0,1,
90053,,43.945539,,2,,90053,,Coldstream Eastbound @ Ormond,-78.865092,0,1,
90054,,43.945316,,2,,90054,,Wilson Southbound @ Coldstream,-78.862892,0,1,
90055,,43.94023700000001,,2,,90055,,Wilson Southbound @ Larry,-78.860584,0,1,
90056,,43.937886,,1,,90056,,Wilson Southbound @ Taunton,-78.859533,0,1,
90057,,43.935634,,2,,90057,,Southbound @ 1310 Wilson,-78.85862899999998,0,1,
90063,,43.915302,,2,,90063,,Wilson Northbound @ Cavendish,-78.849728,0,1,
90064,,43.915645,,2,,90064,,Wilson Southbound @ Oakwood,-78.849962,0,1,
90065,,43.9190034,,1,,90065,,Wilson Northbound @ Rossland,-78.8512777,0,1,
90066,,43.920439,,1,,90066,,Wilson Southbound @ Rossland,-78.851912,0,1,
90070,,43.943005,,2,,90070,,Wilson Southbound @ Clearsky,-78.861823,0,1,
90076,,43.94634257,,1,,90076,,Simcoe Southbound @ Founders,-78.894148,0,1,
90078,,43.9168969,,2,,90078,,Eastbound @ 169 Taunton,-78.95004,0,1,
90079,,43.94630488,,2,,90079,,Westbound @ 1340 Coldstream,-78.844289,0,1,
90080,,43.9461252,,2,,90080,,Eastbound @ 1321 Coldstream,-78.844471,0,1,
90083,,43.932287,,2,,90083,,Wilson Southbound @ Beatrice,-78.857147,0,1,
90088,,43.9177648,,2,,90088,,Taunton Westbound @ Garden (East side stop),-78.9471226,0,1,
91,,43.8696061,,2,,91,,Burns Westbound @ Annes (East side stop),-78.9479702,0,1,
910,,43.945257,,2,,910,,Coldstream Westbound @ Northfield,-78.868727,0,1,
91000,,43.847692,,2,,91000,,Harwood Southbound @ Hunt,-79.020117,0,1,
911,,43.93885,,2,,911,,Harmony Southbound @ Taunton,-78.849298,0,1,
912,,43.935314,,2,,912,,Harmony Southbound @ Grand Ridge,-78.84771499999998,0,2,
913,,43.933437,,2,,913,,Harmony Southbound @ Swiss,-78.84691599999998,0,1,
92003,,43.88025819,,2,,92003,,Northbound @ 753 Ritson,-78.844845,0,2,
92009,,43.857407,,2,,92009,,Northbound @ 89 Church,-79.056726,0,2,
92010,,43.859534,,2,,92010,,Church Northbound @ Meekings,-79.0576403,0,2,
92011,,43.8627026,,2,,92011,,Northbound @ 399 Church,-79.0590204,0,2,
92012,,43.8645756,,2,,92012,,Church Northbound @ Delaney,-79.05982,0,2,
92013,,43.867394,,2,,92013,,Church Northbound @ Windle,-79.061057,0,2,
92014,,43.86935305,,2,,92014,,Church Northbound @ Strickland,-79.061926,0,2,
92016,,43.87189,,2,,92016,,Rossland Eastbound @ Harkins,-79.05884,0,1,
92017,,43.87402,,2,,92017,,Rossland Eastbound @ Ravenscroft,-79.05276,0,1,
92018,,43.87353682,,2,,92018,,Ravenscroft Southbound @ Rossland,-79.052967,0,2,
92019,,43.871963,,2,,92019,,Ravenscroft Southbound @ Hyde,-79.052408,0,2,
92020,,43.8700233,,2,,92020,,Ravenscroft Southbound @ Delaney,-79.0515815,0,2,
92036,,43.8683026,,2,,92036,,Ravenscroft Southbound @ Pantoll,-79.050836,0,2,
92037,,43.86707220000001,,2,,92037,,Ravenscroft Southbound @ Mossa,-79.0503198,0,2,
92038,,43.86361,,2,,92038,,Ravenscroft Southbound @ Daniels,-79.048446,0,2,
92041,,43.878759,,2,,92041,,Rossland Westbound @ Woodcock,-79.03210199999998,0,1,
92042,,43.878137,,2,,92042,,Rossland Westbound @ 128 Rossland,-79.03495599999998,0,1,
92043,,43.884761,,2,,92043,,Westney Northbound @ Williamson,-79.046574,0,2,
92054,,43.86054494,,2,,92054,,Northbound @ 133 Salem,-79.01441303999998,0,1,
92059,,43.89575475,,2,,92059,,Williamson Eastbound @ Gillett,-79.0227251,0,1,
92061,,43.89760600000001,,2,,92061,,Williamson Westbound @ Warner,-79.016244,0,1,
92064,,43.892717,,2,,92064,,Salem Southbound @ Williamson,-79.028741,0,1,
92071,,43.86138006,,2,,92071,,Salem Southbound @ Twilley,-79.01519546999998,0,1,
92072,,43.8639584,,2,,92072,,Eastbound @ 257 Kingston Road East,-79.0131049,0,1,
92075,,43.85988205000001,,2,,92075,,Salem Southbound @ Mandrake,-79.01450543,0,1,
93000,,43.879227,,2,,93000,,Colonel Sam Eastbound @ Farewell,-78.827646,0,1,
93016,,43.87414,,2,,93016,,Rossland Westbound @ Ravenscroft,-79.05284,0,1,
93019,,44.093966,,2,,93019,,Toronto Northbound @ Banff,-79.13067599999998,0,1,
93020,,44.094054,,2,,93020,,Toronto Southbound @ Banff,-79.130985,0,1,
93024,,43.88908,,2,,93024,,Thornton Southbound @ Monaghan (Trent University Oshawa),-78.892506,0,1,
93026,,43.96308,,1,,93026,,Simcoe Southbound @ Windfields Farm,-78.90291,0,2,
93027,,43.8916763,,2,,93027,,Olive Eastbound @ Verdun,-78.8461123,0,1,
93028,,43.861986,,2,,93028,,Lakeview Westbound @ Birchcliffe,-78.834452,0,1,
93031,,43.89090112,,2,,93031,,Harwood Southbound @ Haskell,-79.03862608999998,0,2,
93035,,43.91884000000001,,2,,93035,,Rossland Eastbound @ Brentwood,-78.85475,0,1,
93036,,43.94528721,,2,,93036,,Harmony Northbound @ Coldstream,-78.85177539999998,0,1,
93040,,43.92999275,,2,,93040,,Baldwin Southbound @ Canary,-78.962969,0,1,
93041,,43.93034,,2,,93041,,Baldwin Northbound @ Canary,-78.96275199999998,0,1,
93048,,43.85221471,,2,,93048,,Kingston Eastbound @ Notion,-79.06469787,0,2,
93054,,43.8863306,,2,,93054,,Gibb Westbound @ Stevenson (East side stop),-78.8793725,0,1,
93055,,43.89199751000001,,2,,93055,,Westney Southbound @ Taunton,-79.05006016999998,0,1,
93056,,43.89317982,,2,,93056,,Westney Northbound @ Taunton,-79.05035663,0,1,
93057,,43.8755334,,2,,93057,,Rossland Westbound @ Carter-Bennett,-79.04638522,0,2,
93058,,43.8506919,,2,,93058,,Gordon Westbound @ James Govan,-78.94358167,0,1,
93059,,43.85061079,,2,,93059,,Gordon Eastbound @ James Govan,-78.94366388,0,1,
93060,,43.808712,,1,,93060,,Kingston Westbound @ Altona,-79.131154,0,1,
93061,,43.807572,,1,,93061,,Kingston Eastbound @ Altona,-79.132422,0,1,
93063,,44.09186165,,2,,93063,,Toronto Southbound @ Douglas,-79.13244958999998,0,1,
93064,,43.9491175,,2,,93064,,Conlin Westbound @ Bridle,-78.8910235,0,1,
93083,,43.91197,,2,,93083,,Eastbound @ 437 Taunton,-78.97113899999998,0,1,
93091,,43.90503,,2,,93091,,Country Lane Northbound @ Shenandoah,-78.97245,0,1,
93092,,43.9091991,,2,,93092,,Country Lane Northbound @ Vineyard,-78.9747169,0,1,
93101,,43.82290900000001,,2,,93101,,Strouds Lane Eastbound @ Calvington,-79.136049,0,1,
93102,,44.093677,,2,,93102,,Old Simcoe Northbound @ Victoria,-78.95541799999998,0,1,
93106,,44.10026,,2,,93106,,Scugog Eastbound @ High,-78.94311,0,2,
